	T0	T0	T2	T2	T2_CIS	T2_CIS	T3	T3	T3_CIS	T3_CIS
	Rep1	Rep2	Rep1	Rep2	Rep1	Rep2	Rep1	Rep2	Rep1	Rep2
id										
ZNF780A_-_40596846.23-P1P2	4208	4619	1667	4712	1450	3499	348	4866	434	3182
ZNF780A_-_40596851.23-P1P2	3682	4842	3091	1973	781	2978	3212	1171	162	2748
ZNF780A_-_40596946.23-P1P2	6110	6413	4085	2770	3755	19220	4864	1444	3578	17711
ZNF780A_-_40596975.23-P1P2	2753	3733	5189	890	3472	256	3372	294	2581	90
ZNF780B_+_40562224.23-P1P2	3774	3681	3299	3845	3130	3113	2254	275	1881	2834
ZNF780B_+_40562320.23-P1P2	3128	3434	1043	3002	965	8735	372	3676	372	9663
ZNF780B_-_40562207.23-P1P2	6008	6552	7158	5857	2530	8562	9602	2960	1285	7520
ZNF780B_-_40562240.23-P1P2	7327	10106	8212	16303	5675	10396	6572	14355	3673	5924
ZNF780B_-_40562305.23-P1P2	4727	4377	5619	2301	7190	8225	3396	647	8443	4468
ZNF782_+_99616713.23-P1P2	3634	3940	6841	2393	7530	5077	10184	2219	13961	8016
ZNF782_+_99616832.23-P1P2	4837	4973	3690	7909	1573	10085	1794	8935	1180	8209
ZNF782_+_99616894.23-P1P2	3906	4226	5468	14548	4822	10094	4613	19639	2357	11393
ZNF782_+_99616897.23-P1P2	3530	3687	1069	1683	2967	155	823	1260	1547	80
ZNF782_-_99616867.23-P1P2	4787	5976	4343	6407	6368	2241	4773	6135	4256	1280
ZNF783_+_148958935.23-P1P2	4933	4717	6296	4083	4008	103	5499	2522	7430	17
ZNF783_+_148958979.23-P1P2	3775	4180	5774	2533	2071	1197	9152	2900	1203	750
ZNF783_+_148959082.23-P1P2	4562	4236	6307	5200	3672	62	5415	4161	4216	21
ZNF783_-_148958885.23-P1P2	2337	2843	1536	1628	4497	2364	251	507	1559	1586
ZNF783_-_148959114.23-P1P2	8383	8930	18706	9473	10985	3426	16655	7241	5833	1749
ZNF784_+_56136079.23-P1P2	6611	7425	5204	5730	11166	14876	7308	3057	29236	10418
ZNF784_+_56136113.23-P1P2	3742	3632	1261	961	2633	31	507	296	2621	13
ZNF784_+_56136123.23-P1P2	4200	4339	6643	827	1915	2194	5965	281	1009	2757
ZNF784_-_56136031.23-P1P2	4894	4659	10260	3628	11716	11118	5079	4439	10988	10389
ZNF784_-_56136132.23-P1P2	9741	9758	13514	6509	20994	6299	9343	4616	10252	3268
ZNF785_+_30597224.23-P1P2	5324	5288	15138	6358	6091	22674	23433	3660	5680	58798
ZNF785_-_30597103.23-P1P2	3297	4588	5314	3655	3630	1560	3843	2116	2171	536
ZNF785_-_30597119.23-P1P2	3729	3528	2811	81729	1719	18902	2252	142171	1940	27683
ZNF785_-_30597150.23-P1P2	6009	6355	3724	12254	1698	19840	2470	12016	1724	19624
ZNF785_-_30597183.23-P1P2	3463	4309	5423	806	1563	144	6204	193	1361	25
ZNF786_+_148787922.23-P1P2	4323	5712	3733	5257	1388	572	2966	5175	430	116
ZNF786_+_148787981.23-P1P2	3397	4105	2250	27287	2534	10368	1063	48063	3857	9561
ZNF786_-_148787878.23-P1P2	1439	1829	2340	4233	104	2297	976	4636	10	1904
ZNF786_-_148787979.23-P1P2	5313	5964	7812	7847	21624	2911	6723	5001	20230	2459
ZNF786_-_148787989.23-P1P2	7781	8394	9956	10027	11516	5136	10528	8181	13023	2827
ZNF787_+_56632762.23-P1P2	2219	2376	956	2668	181	2193	1163	1930	363	2505
ZNF787_+_56632848.23-P1P2	5319	4753	3160	22105	1087	18334	1921	36978	354	17279
ZNF787_+_56632851.23-P1P2	4834	5197	6511	16608	1221	6355	8048	24913	650	3431
ZNF787_+_56632855.23-P1P2	2143	2094	2563	2155	1661	48	2417	1218	728	13
ZNF787_+_56632945.23-P1P2	5137	5775	8961	8321	6817	1297	8740	7803	3117	1994
ZNF789_+_99070318.23-P1P2	5116	5370	9175	7950	11991	715	7516	6194	19686	162
ZNF789_+_99070323.23-P1P2	5548	5940	5635	8627	9324	8565	3837	10714	7298	7311
ZNF789_+_99070384.23-P1P2	2051	2824	954	1102	408	2207	237	1386	206	1386
ZNF789_+_99070402.23-P1P2	5233	6167	8108	3031	10920	1653	4318	792	12656	1256
ZNF789_-_99070414.23-P1P2	684	916	72	117	2550	51	6	28	4104	5
ZNF790_+_37329358.23-P1	4217	4142	2262	991	1164	5283	1109	196	936	7586
ZNF790_+_37329378.23-P1	6825	7430	7859	4301	40425	7480	3795	3219	89142	4604
ZNF790_-_37329305.23-P1	4180	3950	1792	14180	1228	2919	1795	9195	187	2196
ZNF790_-_37329391.23-P1	4601	5510	4461	3754	297	12187	3247	1043	146	5454
ZNF790_-_37329404.23-P1	6728	7623	6822	11120	1312	12740	5289	11010	759	15932
ZNF790_-_37341222.23-P2	12634	13344	17853	17765	13480	15356	19270	13449	13978	12628
ZNF790_-_37341287.23-P2	5133	5481	1700	4973	3221	3250	505	7095	2491	2412
ZNF790_-_37341395.23-P2	4022	4822	3923	7160	1439	12126	4302	4993	1067	12509
ZNF790_-_37341520.23-P2	7750	8332	7400	3470	4555	16222	6894	1858	1754	10683
ZNF790_-_37341654.23-P2	5430	6519	5567	7459	2287	19790	3304	8583	577	34537
ZNF791_+_12721591.23-P1P2	6694	7864	11547	7358	9763	8527	8210	4900	4914	5030
ZNF791_+_12721597.23-P1P2	1816	2069	2036	386	1283	2496	1911	15	2216	2618
ZNF791_-_12721608.23-P1P2	6251	6918	4988	14254	3931	3751	3059	17049	2770	3361
ZNF791_-_12721611.23-P1P2	3823	4500	2785	5585	4839	5554	1580	5371	6124	2471
ZNF791_-_12721721.23-P1P2	6001	7339	2127	4333	9559	1993	551	3381	8050	475
ZNF792_+_35455240.23-P1P2	6516	7256	12543	6859	8046	5612	16373	2950	3754	1980
ZNF792_+_35455244.23-P1P2	3603	4178	6710	1303	1339	1360	6765	1247	885	412
ZNF792_+_35455251.23-P1P2	4432	4941	5371	10427	593	8306	4805	15316	179	7535
ZNF792_+_35455276.23-P1P2	892	1103	4542	90	751	2763	2749	12	971	645
ZNF792_-_35455258.23-P1P2	4439	5280	7564	4365	3395	2647	15025	2320	2241	909
ZNF799_+_12512109.23-P1P2	4894	5148	1522	3145	4344	2814	376	1181	2959	1210
ZNF799_+_12512134.23-P1P2	4169	4811	4434	3346	2440	3489	3361	1412	2049	1992
ZNF799_+_12512138.23-P1P2	3667	3654	933	1591	339	353	238	230	87	45
ZNF799_+_12512255.23-P1P2	4359	3918	2875	2033	7259	1551	2171	1372	15680	648
ZNF799_-_12512124.23-P1P2	3420	3529	3361	4176	1871	1666	1980	3469	657	2592
ZNF79_+_130186613.23-P1P2	4581	5175	2098	4370	3653	4369	949	3157	7440	3999
ZNF79_+_130186625.23-P1P2	3418	3518	3291	2393	2586	2519	1500	1527	1713	365
ZNF79_-_130186548.23-P1P2	4701	5967	2300	10919	3201	19417	876	11930	1981	13155
ZNF79_-_130186603.23-P1P2	4660	4796	5484	5886	1338	7587	2835	8008	651	4643
ZNF79_-_130186666.23-P1P2	4629	4939	18775	9291	4379	10039	27615	8035	3235	3659
ZNF7_+_146052752.23-P1P2	4339	4763	3651	10300	2163	17356	2776	6175	724	15560
ZNF7_+_146052774.23-P1P2	3001	3726	6582	1199	1438	459	10842	291	580	142
ZNF7_+_146052806.23-P1P2	2988	3066	2703	653	1286	791	3512	92	408	344
ZNF7_-_146052761.23-P1P2	5991	6537	5935	5566	26075	1720	5854	2052	32304	816
ZNF7_-_146052779.23-P1P2	622	837	484	3805	28	2468	54	2612	12	1350
ZNF800_-_127032780.23-P1P2	5962	7408	6734	3762	4865	3841	7510	1863	4338	2462
ZNF800_-_127032818.23-P1P2	4511	4365	1643	4573	3446	83	600	5787	1485	27
ZNF800_-_127032918.23-P1P2	6401	7419	6118	6466	1213	8420	3355	6716	767	6495
ZNF800_-_127032975.23-P1P2	2330	2522	1144	300	630	38	1311	10	258	4
ZNF800_-_127033141.23-P1P2	2105	3078	1343	773	1403	786	306	817	703	384
ZNF805_+_57751934.23-P1P2	3592	3577	2665	1698	4222	408	1933	970	7511	35
ZNF805_-_57751915.23-P1P2	3210	2852	2064	1781	2168	400	775	1644	737	128
ZNF805_-_57751921.23-P1P2	2187	2272	1536	2791	4900	2591	513	1317	6365	1109
ZNF805_-_57751926.23-P1P2	3019	2705	1917	295	1513	434	609	5	1301	135
ZNF805_-_57751960.23-P1P2	3730	4078	1935	3010	7404	399	1569	875	10100	64
ZNF808_+_53030534.23-P1	2800	3270	2705	6703	983	7932	2017	10789	767	6745
ZNF808_+_53030715.23-P1	5116	5543	8379	4581	7003	2529	9522	4170	17325	704
ZNF808_+_53039069.23-P2	6608	8614	10719	4691	5049	4002	8557	3448	2651	4054
ZNF808_+_53039199.23-P2	3507	3806	4321	1288	5449	1564	1169	360	3787	643
ZNF808_-_53030493.23-P1	1434	1857	995	955	660	4795	538	816	437	6340
ZNF808_-_53030561.23-P1	4639	4829	8856	8231	7655	71314	6415	8111	5153	108606
ZNF808_-_53030748.23-P1	3444	4835	802	242	75	71	164	6	8	6
ZNF808_-_53038978.23-P2	3856	3864	1986	2729	649	2243	1055	3928	95	3442
ZNF808_-_53039089.23-P2	2583	2441	1207	2608	40	144	2634	1953	10	18
ZNF808_-_53039095.23-P2	2283	2265	5952	1481	5163	229	7787	892	5431	80
ZNF813_+_53970792.23-P1P2	6649	6895	15259	6182	11326	5546	14553	4873	8356	5550
ZNF813_+_53970924.23-P1P2	2032	2124	2360	318	2726	17	1027	47	2236	10
ZNF813_-_53970844.23-P1P2	2578	2974	595	629	132	168	239	107	71	75
ZNF813_-_53970850.23-P1P2	4393	4681	8141	2231	584	1177	7506	1955	196	654
ZNF813_-_53970859.23-P1P2	4258	5196	10021	1087	12436	1486	11749	981	28843	698
ZNF816_+_53445944.23-P2	7117	7060	5070	8270	8122	7532	3477	8154	5225	3213
ZNF816_+_53446016.23-P2	2249	2545	1277	1676	351	40	1338	342	82	7
ZNF816_+_53446022.23-P2	1902	2805	1374	1341	3895	89	399	449	3674	32
ZNF816_+_53466173.23-P1	4696	5532	19041	6190	2767	5159	37731	3272	2717	2407
ZNF816_-_53446035.23-P2	7658	7826	9469	18626	2528	2617	7221	19966	1591	888
ZNF816_-_53446357.23-P2	3322	3570	1700	3102	1696	2776	514	2709	503	1116
ZNF816_-_53466234.23-P1	3469	3958	2021	2509	1952	4566	1784	1598	626	2576
ZNF816_-_53466255.23-P1	3634	4014	2904	4118	900	2509	578	4599	642	963
ZNF816_-_53466275.23-P1	3566	4636	5905	4050	3149	5357	4720	3939	1319	3964
ZNF816_-_53466678.23-P1	4560	4863	5721	2077	8927	3146	5812	1355	10242	582
ZNF81_+_47696120.23-P1P2	4886	4857	10019	4567	3233	4389	15621	2285	2747	4448
ZNF81_+_47696167.23-P1P2	3233	3317	1703	6628	3058	18276	2269	7383	4932	38917
ZNF81_-_47696087.23-P1P2	2963	3182	604	799	790	1081	198	99	599	554
ZNF81_-_47696102.23-P1P2	2346	2701	1231	1015	2834	81	828	174	1847	7
ZNF81_-_47696107.23-P1P2	3762	4223	6784	1487	2708	112	5091	430	701	12
ZNF821_+_71918146.23-P1P2	3876	4068	2293	5292	8295	4068	4523	2176	8563	5475
ZNF821_+_71918458.23-P1P2	5489	6410	3363	11486	1070	10955	2133	8767	373	7778
ZNF821_-_71918187.23-P1P2	3737	5102	1961	4384	1700	5165	964	2615	1254	6673
ZNF821_-_71918242.23-P1P2	3820	4386	3516	3491	14082	6232	903	1099	11180	3700
ZNF821_-_71918272.23-P1P2	4091	5882	12359	2014	22156	7646	18543	619	40797	8694
ZNF823_+_11849844.23-P1P2	3642	3649	4723	5353	1250	1807	4089	5545	497	1137
ZNF823_+_11849878.23-P1P2	2348	2164	1659	229	4243	237	937	76	5027	55
ZNF823_+_11849882.23-P1P2	2931	3334	2357	3472	1436	43	1160	3495	2027	19
ZNF823_+_11849980.23-P1P2	4600	5530	1138	7457	980	22809	503	3669	452	32197
ZNF823_-_11849986.23-P1P2	2887	3030	1003	1512	744	2128	584	1067	307	775
ZNF827_+_146859958.23-P1P2	4449	4950	9332	9470	5984	10364	10123	12212	4581	14727
ZNF827_+_146860215.23-P1P2	2346	2370	2365	6022	72	3213	2910	7891	45	1789
ZNF827_-_146859977.23-P1P2	2042	2690	1493	4160	2927	2745	697	2448	2270	1321
ZNF827_-_146860124.23-P1P2	3669	3572	9550	858	2391	346	10495	536	1327	90
ZNF827_-_146860205.23-P1P2	3765	3662	1125	2344	687	7359	278	1301	113	4102
ZNF829_+_37407088.23-P1P2	11219	12501	23639	21732	19207	6266	42954	27486	22053	2854
ZNF829_+_37407093.23-P1P2	11547	12348	16913	13961	12597	9252	16859	12804	7450	5131
ZNF829_-_37407264.23-P1P2	4623	5619	6307	3090	6720	5711	7908	1680	3555	4075
ZNF829_-_37407273.23-P1P2	2819	3397	4386	4238	1622	372	3807	1894	812	50
ZNF829_-_37407441.23-P1P2	6565	7935	17441	13094	3913	4573	17182	14671	3148	2369
ZNF830_+_33288381.23-P1P2	4578	4778	1593	1808	3190	70	827	2017	1585	12
ZNF830_+_33288396.23-P1P2	3630	3843	9596	553	799	172	10463	81	124	123
ZNF830_+_33288408.23-P1P2	3497	3784	6319	2775	204	649	5703	1397	37	32
ZNF830_+_33288498.23-P1P2	5462	6130	5353	5362	7218	3943	2637	2725	4048	4437
ZNF830_+_33288514.23-P1P2	6328	6368	3243	7473	2051	7227	2461	5576	1986	3612
ZNF836_-_52674826.23-P1P2	4348	5189	1301	4834	819	5001	780	2712	680	2088
ZNF836_-_52674866.23-P1P2	2867	3109	3433	3109	1410	100	2839	1786	612	12
ZNF836_-_52674907.23-P1P2	2344	2546	963	2670	1796	2925	289	1455	631	1500
ZNF836_-_52674912.23-P1P2	2261	3256	399	820	279	4052	25	72	52	2789
ZNF836_-_52674928.23-P1P2	5745	5782	6833	4484	6027	5709	5278	3330	5554	3390
ZNF837_-_58892450.23-P1P2	3679	4046	1422	1853	1036	1722	1025	442	770	591
ZNF837_-_58892503.23-P1P2	3167	3529	3445	8636	1959	2287	5096	13515	1771	1894
ZNF837_-_58892508.23-P1P2	3557	4350	2134	1096	1157	86	1825	167	507	17
ZNF837_-_58892604.23-P1P2	3556	3823	7314	8986	5322	2928	7230	9483	5171	1122
ZNF837_-_58892753.23-P1P2	3756	3737	5264	5125	3719	3629	2555	8638	2263	2852
ZNF839_+_102785920.23-P1P2	1119	1311	210	382	1430	6274	43	110	2112	6523
ZNF839_+_102785929.23-P1P2	4427	5681	3185	7588	7187	6863	1735	4688	1750	4160
ZNF839_+_102785960.23-P1P2	3045	3767	1650	4724	10872	6273	723	5180	20429	8415
ZNF839_+_102785971.23-P1P2	5801	5290	19087	7268	16662	5991	35720	4134	19239	2435
ZNF839_+_102785975.23-P1P2	2600	2613	666	3249	278	2223	248	1829	167	2386
ZNF83_+_53140545.23-ENST00000597597.1	5803	6078	6227	4583	3508	6512	5762	3308	2792	2314
ZNF83_+_53140824.23-ENST00000597597.1	2803	3270	8416	557	1958	3381	14770	77	973	2170
ZNF83_+_53141711.23-ENST00000301096.3,ENST00000536937.1,ENST00000544146.1,ENST00000545872.1	5578	6070	1551	14655	6874	3805	331	19210	3412	1786
ZNF83_+_53141773.23-ENST00000301096.3,ENST00000536937.1,ENST00000544146.1,ENST00000545872.1	1082	1177	2474	1428	7324	20	2401	290	6117	11
ZNF83_-_53140555.23-ENST00000597597.1	6058	7724	3743	13016	5501	3731	4031	11691	6024	3414
ZNF83_-_53140572.23-ENST00000597597.1	3235	4015	2316	7097	1520	6955	1746	7792	747	8151
ZNF83_-_53140977.23-ENST00000597597.1	2794	3070	931	4228	94	5996	365	7103	35	2954
ZNF83_-_53141664.23-ENST00000301096.3,ENST00000536937.1,ENST00000544146.1,ENST00000545872.1	2200	2690	4150	1521	2917	105	4294	733	3040	33
ZNF83_-_53141686.23-ENST00000301096.3,ENST00000536937.1,ENST00000544146.1,ENST00000545872.1	2297	2389	1866	6493	311	6166	1005	5544	20	8771
ZNF83_-_53141737.23-ENST00000301096.3,ENST00000536937.1,ENST00000544146.1,ENST00000545872.1	1429	2009	2819	480	381	89	1963	28	796	47
ZNF841_-_52599092.23-P1P2	2553	3227	2507	8213	496	94	1222	9886	239	13
ZNF841_-_52599100.23-P1P2	4123	4644	5354	8443	2209	8422	3374	10607	1216	5814
ZNF841_-_52599120.23-P1P2	8612	9846	10383	4749	6580	3168	9730	2509	4797	1673
ZNF841_-_52599135.23-P1P2	3950	4658	4603	1439	3004	29689	3780	2921	1564	63099
ZNF841_-_52599159.23-P1P2	2726	2594	890	17693	3615	10181	318	32169	4245	12762
ZNF845_+_53836868.23-P1P2	4478	4177	5614	6272	3935	1010	1921	6725	2373	708
ZNF845_-_53836832.23-P1P2	223	291	36	0	4	6	0	0	0	0
ZNF845_-_53836855.23-P1P2	4745	5419	3698	10177	3092	16051	1970	12888	3435	14045
ZNF845_-_53836867.23-P1P2	5514	5992	3229	3512	3266	17359	1102	3556	1948	14101
ZNF845_-_53836898.23-P1P2	4262	5183	7633	2099	3641	6969	5452	796	1950	1185
ZNF84_+_133613773.23-P1P2	2868	3211	2443	2335	1269	6190	622	707	535	6861
ZNF84_+_133613852.23-P1P2	4546	5018	6433	1691	5246	3418	5734	554	2185	1801
ZNF84_+_133613928.23-P1P2	6704	6960	8164	18580	6294	5963	6039	20875	6096	4929
ZNF84_+_133613984.23-P1P2	4899	5188	6537	6100	6557	8295	5404	4039	3412	4159
ZNF84_+_133614000.23-P1P2	2103	2706	3493	7256	831	16642	2334	5106	929	15355
ZNF852_+_44552111.23-P1P2	1251	1468	756	1314	911	35	125	1305	1126	4
ZNF852_+_44552282.23-P1P2	3466	3871	5673	467	2276	63	4931	26	1053	9
ZNF852_+_44552295.23-P1P2	2992	3064	3789	4396	885	5800	2583	3935	185	2251
ZNF852_-_44552181.23-P1P2	1332	1210	7647	25	789	873	10714	11	236	199
ZNF852_-_44552225.23-P1P2	3306	4050	5530	9136	2638	4447	4848	10740	2134	1527
ZNF860_+_32023070.23-P1P2	4749	5190	3302	8338	1493	379	1619	8295	697	78
ZNF860_+_32023147.23-P1P2	4185	5017	7275	755	1972	1473	9868	242	896	636
ZNF860_+_32023150.23-P1P2	3616	4251	1200	3156	3316	4600	573	2274	2720	3954
ZNF860_+_32023186.23-P1P2	2623	2775	15403	3207	16418	3206	40327	2706	17285	3663
ZNF860_-_32023035.23-P1P2	4895	4896	6349	2064	1544	254	4871	2331	929	131
ZNF8_+_58790129.23-P1P2	4678	4966	6503	18553	1637	27674	6166	15618	1124	21652
ZNF8_+_58790146.23-P1P2	3306	3358	2917	6957	721	2631	6732	5695	526	1240
ZNF8_+_58790171.23-P1P2	3650	4089	2156	4571	2481	1100	1352	1568	964	242
ZNF8_+_58790186.23-P1P2	5249	5329	6461	11018	3670	3455	7033	11208	2984	3812
ZNF8_-_58790214.23-P1P2	2330	2828	12274	490	8793	284	26423	107	6359	112
ZNF90_+_20188236.23-P1P2	3555	4535	6518	12864	2294	9734	3734	17657	1351	6756
ZNF90_+_20188574.23-P1P2	3139	3750	3209	4261	5022	1470	3903	4992	3202	2685
ZNF90_-_20188386.23-P1P2	4629	5563	5538	8505	11313	13351	5410	6439	15690	13187
ZNF90_-_20188590.23-P1P2	1964	1933	2150	3533	1497	1527	1864	3019	1091	1864
ZNF90_-_20188801.23-P1P2	6490	6714	7553	4193	6822	5499	6624	1952	5044	6895
ZNF92_-_64838522.23-P1P2	5469	6211	5978	3467	2050	559	5280	1391	1859	188
ZNF92_-_64838545.23-P1P2	4334	5372	3747	5030	2130	517	2367	2246	6645	594
ZNF92_-_64838549.23-P1P2	4892	5380	4573	3225	1056	6291	3548	2768	953	3501
ZNF92_-_64838659.23-P1P2	3091	3041	10244	1470	4456	367	15982	678	3442	22
ZNF92_-_64838749.23-P1P2	6678	7262	9634	3854	7696	11810	13054	3177	7822	8310
ZNF93_+_20011714.23-P1P2	5915	6967	17717	26084	4402	5884	20046	26490	2260	4825
ZNF93_-_20011541.23-P1P2	4599	5459	1822	7989	2015	8555	744	4765	1590	8181
ZNF93_-_20011728.23-P1P2	5968	6005	8492	14730	4414	2378	4778	36030	3222	1749
ZNF93_-_20011743.23-P1P2	554	687	210	1182	28	2	23	442	4	0
ZNF93_-_20011747.23-P1P2	952	787	372	2591	393	7460	71	3897	200	12008
ZNHIT3_+_34842413.23-P1P2	3866	4668	1588	2179	1642	900	1384	770	540	598
ZNHIT3_-_34842249.23-P1P2	5504	5764	11637	4519	11547	1849	12691	7224	11612	1662
ZNHIT3_-_34842388.23-P1P2	1868	2693	838	3302	1074	229	518	4404	530	128
ZNHIT3_-_34842393.23-P1P2	2569	3564	2062	1200	1408	3209	730	156	2486	1934
ZNHIT3_-_34842406.23-P1P2	3674	4411	2999	3571	1914	1584	4823	1296	1394	574
ZRANB2_+_71546956.23-P1P2	2817	2644	1394	2607	1545	3670	565	1208	812	10147
ZRANB2_+_71546985.23-P1P2	2766	3063	1683	1583	955	46	1503	620	698	8
ZRANB2_-_71546998.23-P1P2	4125	3896	4244	2673	3153	660	2210	625	3213	347
ZRANB2_-_71547001.23-P1P2	4639	6048	4313	8074	15037	4209	3231	4264	32813	2480
ZRANB2_-_71547047.23-P1P2	3863	3545	7468	28079	17526	8129	7783	64702	12498	6512
ZRSR2_+_15808479.23-P1P2	4182	4418	5175	3170	786	4214	3234	2630	142	5647
ZRSR2_+_15808511.23-P1P2	3995	3970	5698	4426	1394	4588	4287	3999	1067	1411
ZRSR2_-_15808346.23-P1P2	5622	5855	6347	8801	5605	7517	3917	8961	2619	13670
ZRSR2_-_15808355.23-P1P2	4063	4717	2974	2641	697	509	839	2342	117	136
ZRSR2_-_15808406.23-P1P2	3449	3515	1350	3905	799	904	530	1324	237	345
ZSCAN12_+_28367678.23-P1P2	2951	3253	2510	4054	1943	5395	2944	2095	1223	1982
ZSCAN12_-_28367591.23-P1P2	5051	5291	7312	2756	1439	1295	6121	1854	1214	648
ZSCAN12_-_28367617.23-P1P2	2878	3599	1322	563	1099	1814	547	70	201	312
ZSCAN12_-_28367661.23-P1P2	4410	5302	3925	7671	1822	3012	1993	13636	374	4443
ZSCAN12_-_28367676.23-P1P2	3984	4301	4918	2266	5457	1489	3492	2193	13778	1082
ZSCAN16_+_28092351.23-P1P2	4041	4717	1776	19175	576	3396	412	25001	405	807
ZSCAN16_-_28092079.23-P1P2	6992	8126	11221	6061	11718	5010	13368	6858	6624	3896
ZSCAN16_-_28092282.23-P1P2	5237	5724	13396	1434	2299	1902	19020	319	894	1494
ZSCAN16_-_28092288.23-P1P2	4331	5302	5334	5136	3539	8388	2884	5812	3955	8900
ZSCAN16_-_28092297.23-P1P2	3937	4590	647	5136	1571	6119	275	16816	217	5631
ZSCAN21_+_99647360.23-P1P2	4036	4079	14249	2017	1126	3005	25025	994	1031	749
ZSCAN21_-_99647152.23-P1P2	3438	4647	4786	485	3742	25	2909	77	3954	13
ZSCAN21_-_99647192.23-P1P2	5900	6198	4054	2633	4978	5827	1772	2490	4309	8601
ZSCAN21_-_99647196.23-P1P2	5318	5983	8094	2621	3788	4499	11258	1351	1724	3674
ZSCAN21_-_99647225.23-P1P2	7214	7130	7034	7656	2210	8644	5500	7812	442	3517
ZSCAN22_+_58838247.23-P1P2	5524	5457	9652	1705	1026	821	8056	1043	324	45
ZSCAN22_+_58838268.23-P1P2	3689	3268	6967	2943	501	714	10232	5002	142	123
ZSCAN22_+_58838321.23-P1P2	3759	4221	2016	1125	1415	1021	1625	194	853	449
ZSCAN22_-_58838255.23-P1P2	6195	6918	8682	7905	1438	3474	5430	10219	549	2613
ZSCAN22_-_58838259.23-P1P2	1296	1436	416	608	884	498	296	362	312	725
ZSCAN25_+_99214202.23-P1P2	3334	3755	3006	2006	1396	3743	1159	1101	482	1621
ZSCAN25_+_99214428.23-P1P2	4442	4969	7435	2618	7570	1465	11834	2051	19670	422
ZSCAN25_+_99214443.23-P1P2	5305	5058	12380	11063	6401	10507	13642	14264	11103	10174
ZSCAN25_+_99214503.23-P1P2	2465	3596	2132	15694	2573	10103	1251	28755	1197	5658
ZSCAN25_-_99214423.23-P1P2	5144	4842	7202	4765	4991	2662	7347	2767	6446	4094
ZSCAN26_+_28234822.23-P1P2	4210	3678	6902	1035	6345	1546	9476	191	6682	542
ZSCAN26_+_28234835.23-P1P2	4982	6470	7740	10420	3066	7224	8557	9952	1755	4664
ZSCAN26_+_28234980.23-P1P2	5159	6155	5753	9036	6912	728	4130	6267	5206	217
ZSCAN26_+_28235085.23-P1P2	6943	7483	5322	5873	5862	6691	2610	6727	8670	8532
ZSCAN26_-_28234874.23-P1P2	5139	5792	9439	11438	7658	11493	9515	8790	5342	10232
ZSCAN29_+_43661305.23-P1P2	4137	4796	2972	4712	1600	1346	1656	7523	949	1020
ZSCAN29_+_43661422.23-P1P2	6980	7555	21019	6676	11853	13477	21553	5482	9521	29813
ZSCAN29_-_43661383.23-P1P2	3751	4105	7271	2488	122	10688	11298	1413	34	5255
ZSCAN29_-_43661441.23-P1P2	6302	6701	5235	5772	2316	7856	2643	4979	1332	3523
ZSCAN29_-_43661448.23-P1P2	4750	5874	2782	8601	5753	9070	1173	7146	6976	5428
ZSCAN2_+_85144063.23-P1P2	5314	5280	9152	6391	7142	1657	11034	5564	5458	2647
ZSCAN2_+_85144070.23-P1P2	3142	3000	4957	366	3279	63	3413	99	2222	28
ZSCAN2_+_85144244.23-P1P2	4388	4904	2450	6934	276	5899	1377	5153	141	2170
ZSCAN2_-_85144082.23-P1P2	3162	3660	1323	6285	686	10386	264	6924	407	5894
ZSCAN2_-_85144105.23-P1P2	4033	3426	9636	3766	18766	1433	14076	2938	46433	780
ZSCAN30_+_32870273.23-P1P2	2405	2870	4105	983	1872	3615	5187	200	2233	4280
ZSCAN30_-_32870190.23-P1P2	4296	4592	5271	2131	11022	307	7290	2414	13715	122
ZSCAN30_-_32870305.23-P1P2	2212	2292	835	1392	5941	24	224	387	3530	6
ZSCAN30_-_32870355.23-P1P2	5124	5534	9435	4658	2706	2728	9131	1787	1200	4832
ZSCAN30_-_32870360.23-P1P2	3161	4070	1673	4176	3860	3846	1931	3033	2446	3039
ZSCAN31_+_28304024.23-P2	2908	3537	2420	6048	698	542	1868	3391	287	440
ZSCAN31_+_28304058.23-P2	5442	7136	4766	20915	1605	6800	6133	33498	1576	9452
ZSCAN31_+_28304083.23-P2	3150	3703	4737	10964	3413	6329	3389	20505	2460	6457
ZSCAN31_+_28322178.23-P1	5127	5689	9072	4551	3838	4840	4896	2638	2252	4101
ZSCAN31_+_28322218.23-P1	3992	4531	3434	6230	3378	1914	3319	8542	6463	1713
ZSCAN31_-_28304086.23-P2	4184	4426	4000	2785	186	2319	1688	1283	39	661
ZSCAN31_-_28304162.23-P2	2005	2179	2080	2647	1355	23	1697	2464	566	14
ZSCAN31_-_28322230.23-P1	5378	5059	6326	4577	5123	4791	2986	2454	4834	3109
ZSCAN31_-_28322286.23-P1	4653	4848	9829	2095	2555	2681	8296	325	926	2307
ZSCAN31_-_28322346.23-P1	2883	3635	1106	13006	366	18520	205	16623	69	13460
ZSCAN5A_+_56739773.23-ENST00000391713.1,ENST00000592355.1	4121	3808	2854	2800	2912	14799	1356	3999	1473	24975
ZSCAN5A_+_56739847.23-ENST00000391713.1,ENST00000592355.1	4029	4033	2342	1149	711	323	1468	428	187	21
ZSCAN5A_+_56879900.23-ENST00000587340.1	6559	7318	3248	1920	2813	2331	3763	1433	1739	1439
ZSCAN5A_+_56879909.23-ENST00000587340.1	6510	7354	27711	4986	11437	2754	38317	1348	9739	921
