	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3
AGO1	P1P2	0.6315738445895189	-0.09285090549233184	5	5	P1P2	0.07006458629647236	-0.43256863380978555	5	5	P1P2	0.2514922408950214	-0.2533255013450027	5	5	P1P2	0.48034702864156853	-0.11120675497041722	5	5	P1P2	0.18557503142071752	-0.2767183191000941	5	5	P1P2	0.30749060269210315	-0.21081031111156556	5	5	P1P2	0.18446920835808134	-0.22201110615594907	5	5	P1P2	0.021634223920728862	1.093717521560841	5	5	P1P2	0.10041666098452846	0.4995295884446577	5	5	P1P2	0.40387504073441116	-0.3329155944410865	5.0	5.0	P1P2	0.14654191760817886	0.6388611847593398	5.0	5.0	P1P2	0.5090400777635791	0.08546119751134873	5.0	5.0	P1P2	0.17885938677368818	-0.46931419077527553	5	5	P1P2	0.668743596321337	-0.012916118681380984	5	5	P1P2	0.3471288212951211	-0.24485117009070922	5	5	P1P2	0.21521360237084175	-0.40678868860281164	5	5	P1P2	0.7729430774690216	0.13760440459239953	5	5	P1P2	0.2628488952993151	-0.15518665255812283	5	5
AGO2	P1P2	0.8556070771986601	0.019739351430214363	5	5	P1P2	0.8633331190622073	0.03845204988733964	5	5	P1P2	0.9967299588802346	-0.00896526809630883	5	5	P1P2	0.17780187449152773	-0.15101219947124903	5	5	P1P2	0.39304592176144715	-0.04399048907489195	5	5	P1P2	0.15834212893952848	-0.05924772777379662	5	5	P1P2	0.780456799331331	0.00843460538554506	5	5	P1P2	0.060653809294472234	-0.857256835168586	5	5	P1P2	0.14036148913693136	-0.39858832503987457	5	5	P1P2	0.6947284522376134	0.034082260456425845	5.0	5.0	P1P2	0.1590912765824286	-0.3188621332873565	5.0	5.0	P1P2	0.5337808170937148	-0.1400689668207364	5.0	5.0	P1P2	0.5964494131743976	-0.13046188809259127	5	5	P1P2	0.09910743460863265	-0.3621998252925038	5	5	P1P2	0.4299063687439314	-0.2639847971851989	5	5	P1P2	0.8768847575399383	-0.17588677326909696	5	5	P1P2	0.12391677058126725	-0.5368604367682174	5	5	P1P2	0.22289572776488042	-0.33401707940141057	5	5
AGO3	P1P2	0.9372797687200195	0.013492793012488985	5	5	P1P2	0.15379812983727775	0.10771449784734215	5	5	P1P2	0.22134381082916688	0.05892766827036936	5	5	P1P2	0.5578276459976608	-0.02590916291067348	5	5	P1P2	0.2621506941986679	0.15021902623808583	5	5	P1P2	0.5220620080207263	0.04908564453842471	5	5	P1P2	0.1395793589706345	-0.32191090506099124	5	5	P1P2	0.27556272972914375	-0.5918639659564974	5	5	P1P2	0.09015391381567894	-0.4341767783668169	5	5	P1P2	0.5656549537622206	-0.27233683579694734	5.0	5.0	P1P2	0.3589810526456422	-0.36888334063407885	5.0	5.0	P1P2	0.14583852078917986	-0.30613518346066754	5.0	5.0	P1P2	0.17833004739511138	-0.4841835118535054	5	5	P1P2	0.8191092976204098	-0.02020394683665892	5	5	P1P2	0.24778389350096985	-0.1791215988894522	5	5	P1P2	0.42513243873295115	-0.37986302301648917	5	5	P1P2	0.8089307885914935	-0.13075272843388575	5	5	P1P2	0.3071022194528744	-0.1392952135430283	5	5
AGO4	P1P2	0.4218091897931753	-0.08537456034507966	5	5	P1P2	0.1896929195578566	-0.2428233892618229	5	5	P1P2	0.7729430774690216	-0.17948018953482434	5	5	P1P2	0.4656865472283629	-0.06276287149425587	5	5	P1P2	0.20215986116166962	-0.2306560562214761	5	5	P1P2	0.7140688719359628	-0.13585537991096752	5	5	P1P2	0.36626482670551064	-0.3697915877742739	5	5	P1P2	0.7407079454150586	0.5375472255743534	5	5	P1P2	0.7593084050146144	0.02340880785443981	5	5	P1P2	0.6807871826768456	-0.5269297174841543	5.0	5.0	P1P2	0.5986815545114959	0.3434211808532755	5.0	5.0	P1P2	0.7672213749669773	-0.05940696364972744	5.0	5.0	P1P2	0.5241955868656808	-0.6731931774326861	5	5	P1P2	0.6885500437915539	-0.25551019398721303	5	5	P1P2	0.37073865199751344	-0.31940138784342725	5	5	P1P2	0.37778993108876857	-0.4287141400252221	5	5	P1P2	0.984304771033282	0.17353152180576426	5	5	P1P2	0.4651854866516971	-0.233393804275247	5	5
AGRN	P1P2	0.3121765552700375	0.11355171405546216	5	5	P1P2	0.1325523025331145	0.23067115086577963	5	5	P1P2	0.0679365476547257	0.17021450210556258	5	5	P1P2	0.17859457098658593	0.16469615619495412	5	5	P1P2	0.45029378991326596	0.17588633368518558	5	5	P1P2	0.1955705193355517	0.1636184932956363	5	5	P1P2	0.49379237833334433	-0.1723801935234587	5	5	P1P2	0.5491106985268122	-0.2962468156465407	5	5	P1P2	0.24278372821353533	-0.21378294855629873	5	5	P1P2	0.36473794515183033	-0.1816778797235521	5.0	5.0	P1P2	0.9921018604691186	-0.07039181865069168	5.0	5.0	P1P2	0.4534007411114136	-0.19663936385055722	5.0	5.0	P1P2	0.9262023993006572	0.060021957004866656	5	5	P1P2	0.44490192340046864	0.23987082405891666	5	5	P1P2	0.5755875727281907	0.13352650724931006	5	5	P1P2	0.965348367080233	0.15055765070845942	5	5	P1P2	0.5683404439274247	0.5266045401802232	5	5	P1P2	0.7085723890465445	0.15519179051862445	5	5
AHCTF1	P1P2	0.010520907638245309	-0.2544148621165418	5	5	P1P2	0.1472833221221644	-0.41426456391839	5	5	P1P2	0.03608912125287866	-0.3343397130174659	5	5	P1P2	0.036601263245575485	-0.1970738570772298	5	5	P1P2	0.006731115910859823	-0.37796628247258995	5	5	P1P2	0.005375374566353379	-0.27849960179314687	5	5	P1P2	0.11058240650295242	-0.6129045296205525	5	5	P1P2	0.20881713391924728	-0.43873428712792606	5	5	P1P2	0.0658922398157348	-0.5424079460345593	5	5	P1P2	0.022019850968686267	-0.7550493666487924	5.0	5.0	P1P2	0.2278060853173829	-0.283995757020085	5.0	5.0	P1P2	0.020404528622895227	-0.5307682176350145	5.0	5.0	P1P2	0.007836317611701407	-1.4510652239114972	5	5	P1P2	0.027805387467897295	-0.7725786746132872	5	5	P1P2	0.008779652368125813	-1.08817051820448	5	5	P1P2	0.01174560713109101	-1.2057306776405523	5	5	P1P2	0.012361134924874213	-1.2123979224839092	5	5	P1P2	0.006373985511898367	-1.1661806959437395	5	5
AHDC1	P1P2	0.34586913799468333	0.09991643392178368	5	5	P1P2	0.7560600683878695	-0.06559472030150543	5	5	P1P2	0.33713306144079813	0.02914005610804965	5	5	P1P2	0.21460737699772492	0.1279258586929271	5	5	P1P2	0.7012673325709673	-0.17448652963764477	5	5	P1P2	0.39851829524386284	0.0031147902553771236	5	5	P1P2	0.06162723145915175	0.36508100934955806	5	5	P1P2	0.06723733012162707	0.7671490439993914	5	5	P1P2	0.02662250781532263	0.5466472928700795	5	5	P1P2	0.2710080747327016	0.4173894032154424	5.0	5.0	P1P2	0.027861543049288392	0.7925220166455303	5.0	5.0	P1P2	0.01830465345706989	0.5509377711261015	5.0	5.0	P1P2	0.023728482698090487	0.7213809672678768	5	5	P1P2	0.01680224624577272	0.36680131889020523	5	5	P1P2	0.005109832564269153	0.5349552438716999	5	5	P1P2	0.09827090989194433	0.9031710162205275	5	5	P1P2	0.020224667752565317	0.7225437072371368	5	5	P1P2	0.021032568323781285	0.8027321798812066	5	5
AHR	P1P2	0.6205388872062716	-0.08134240175204364	5	5	P1P2	0.5930431055305054	-0.08754160646560838	5	5	P1P2	0.2611057972169839	-0.033397419061801104	5	5	P1P2	0.8440441448514595	-0.14242276664692324	5	5	P1P2	0.45522744832380924	-0.18193466857206275	5	5	P1P2	0.09320960217451763	-0.13842999347579402	5	5	P1P2	0.33205065449805227	0.4141961259048046	5	5	P1P2	0.25413281995167714	0.22342847513161304	5	5	P1P2	0.19153371126056662	0.37255994924797786	5	5	P1P2	0.4099317319085428	0.31783477625072487	5.0	5.0	P1P2	0.35768608465034335	0.21633333584279824	5.0	5.0	P1P2	0.19747176495716523	0.39349697376040815	5.0	5.0	P1P2	0.2222740290839429	0.517654367750429	5	5	P1P2	0.5862573724193434	0.11265465463244284	5	5	P1P2	0.1533256402674971	0.1432099824977419	5	5	P1P2	0.44148999475090345	0.2035283092757281	5	5	P1P2	1.0	0.10346412767369717	5	5	P1P2	0.5162177733573323	0.053683408156133684	5	5
AHRR	P1P2	0.5247296789800171	-0.04726460987699204	5	5	P1P2	0.6777189858473944	0.07842177888208594	5	5	P1P2	0.9758053370592038	-0.006104658078436233	5	5	P1P2	0.7183542125437254	-0.1010843614405964	5	5	P1P2	0.9190421696965223	-0.03664770114527188	5	5	P1P2	0.9947679570576596	-0.00618683223757054	5	5	P1P2	0.7735345834152851	0.2327587298202347	5	5	P1P2	0.39302260244857357	0.3091628354555903	5	5	P1P2	0.2999082555712709	0.12069947742392628	5	5	P1P2	0.33174007113492443	0.35852592980700687	5.0	5.0	P1P2	0.505597420255744	0.16571917847108095	5.0	5.0	P1P2	0.20299816257734937	0.3109159519675039	5.0	5.0	P1P2	0.7924601737659878	0.16024612269312366	5	5	P1P2	0.9190421696965223	0.20179205229752986	5	5	P1P2	0.5354697261545902	0.1116467929032719	5	5	P1P2	0.8369942519799903	0.33506019105168355	5	5	P1P2	0.8261248581762015	0.3264383302615168	5	5	P1P2	0.4707136129343741	0.25277477117149266	5	5
AIMP1	P1P2	0.34586913799468333	-0.09076926231254769	5	5	P1P2	0.19784437006276834	-0.12382052396669944	5	5	P1P2	0.1283837292603119	-0.11520428845898784	5	5	P1P2	0.5783865069434432	-0.05786922378309776	5	5	P1P2	0.5199329025415638	-0.0635896059360788	5	5	P1P2	0.42133568650588726	-0.08733930528905438	5	5	P1P2	0.7622463077674638	0.01183702239828357	5	5	P1P2	0.30548946732707416	0.5213982169885822	5	5	P1P2	0.3758928704157054	0.05973563174041396	5	5	P1P2	0.6402179291442149	-0.1701780157451942	5.0	5.0	P1P2	0.5361217686338792	0.15715620481132847	5.0	5.0	P1P2	0.8434527647891894	-0.015530038129497705	5.0	5.0	P1P2	0.2963593874392245	-0.07299544523629141	5	5	P1P2	0.7924601736761593	0.018546851198110375	5	5	P1P2	0.4651854866516971	-0.051179967821778895	5	5	P1P2	0.33672062659608426	-0.09984789320514319	5	5	P1P2	0.7585541358950337	0.08355171087636248	5	5	P1P2	0.6515256784725225	-0.09399373505571362	5	5
AKNA	P1	0.6090147445838587	-0.10528946638720287	5	5	P2	0.14523471480460518	0.13372209023255882	5	5	P2	0.34252424333008435	0.03692460940538435	5	5	P1	0.747350985606233	-0.10732548321733765	5	5	P2	0.21887687691887614	0.13503313191231017	5	5	P2	0.3387860459132259	0.04860694595572116	5	5	P2	0.22262771921439362	0.26653213784053625	5	5	P1	0.06810015345496141	0.8272980617639756	5	5	P1	0.06565103888617682	0.43794073155080643	5	5	P2	0.779142658836378	0.21999056903439293	5.0	5.0	P1	0.002479780088888778	0.7179151610139355	5.0	5.0	P1	0.011651933343061806	0.4158256169948584	5.0	5.0	P2	0.20654355887853026	0.25704117257059844	5	5	P1	0.07746452066645017	0.3345115073241384	5	5	P2	0.05366549231188336	0.2915957141216459	5	5	P2	0.48699972797431446	0.29351960588891374	5	5	P1	0.007499798737207562	0.6281260648952659	5	5	P1	0.1219268581477048	0.33659192525511655	5	5
AKTIP	P1P2	0.9620817011094861	-0.3709652932981533	5	5	P1P2	0.5365497916425443	0.014049408946753966	5	5	P1P2	0.7698082086008948	-0.12227405196293532	5	5	P1P2	0.9581625468074958	-0.24626702230505804	5	5	P1P2	0.2569550264044763	-0.14164049558509484	5	5	P1P2	0.6385860403601347	-0.22535992268150987	5	5	P1P2	0.6307399223262486	0.2992385405435986	5	5	P1P2	0.6652980361733348	-0.36095178145239554	5	5	P1P2	0.8759782267943088	0.015049501636664278	5	5	P1P2	0.4001746176301354	0.14672581153005776	5.0	5.0	P1P2	0.6125060919896483	0.1394009892477532	5.0	5.0	P1P2	0.98976018220228	0.07703634662843754	5.0	5.0	P1P2	0.2095041167744066	-0.3805813795273145	5	5	P1P2	0.8995492889555861	-0.25021383206288444	5	5	P1P2	0.3551744846159275	-0.22506685084391156	5	5	P1P2	0.1340358147778398	-0.5878436039084408	5	5	P1P2	0.9777665362499824	-0.003933693787427361	5	5	P1P2	0.20071380619967272	-0.29588864884793403	5	5
ALKBH8	P1P2	0.0964504059787557	-0.17087175690632214	5	5	P1P2	0.020401822909230326	-0.3631322225987099	5	5	P1P2	0.0031858863942776637	-0.22376229011561477	5	5	P1P2	0.16028552393425755	-0.20162439754607656	5	5	P1P2	0.030030104094258596	-0.4285072364037046	5	5	P1P2	0.008949959990916585	-0.27355575830176193	5	5	P1P2	0.7836090596684762	-0.1695174733993197	5	5	P1P2	0.24039776928667556	-0.4862705312986346	5	5	P1P2	0.20353097394167363	-0.2260823390212613	5	5	P1P2	0.9924430110591107	0.09158453996588561	5.0	5.0	P1P2	0.5040166050972346	-0.10454286682880132	5.0	5.0	P1P2	0.7862592985816028	-0.03628850915573574	5.0	5.0	P1P2	0.10689435613051096	-0.5248473774583046	5	5	P1P2	0.0022819520002972907	-0.6852261510791732	5	5	P1P2	0.004831477980156529	-0.5404883483083198	5	5	P1P2	0.22289572755992826	-0.4239082547615307	5	5	P1P2	0.010227016401283697	-0.9239753748163092	5	5	P1P2	0.018689746378196505	-0.67394181478892	5	5
ALYREF	P1P2	0.9014960497478672	-0.1687874954553207	5	5	P1P2	0.020986958129310358	-0.2520827169289862	5	5	P1P2	0.16028552411943464	-0.23473806403672523	5	5	P1P2	0.9314136293901475	-0.14892902744535372	5	5	P1P2	0.00776038795671973	-0.29152966546594805	5	5	P1P2	0.03194463783656883	-0.25166529860482206	5	5	P1P2	0.8409093938805619	-0.06084889648606875	5	5	P1P2	0.6730625072712695	-0.12272032612894328	5	5	P1P2	0.6770740302720548	-0.07129452487652753	5	5	P1P2	0.9373078440009682	-0.02061802035928534	5.0	5.0	P1P2	0.8090119580790769	0.023407179004686567	5.0	5.0	P1P2	0.9303898037087358	-0.003321858641136044	5.0	5.0	P1P2	0.3962325852711478	-0.27639705481817073	5	5	P1P2	0.01233254830674552	-0.4030421820191032	5	5	P1P2	0.04657076314142244	-0.35423826408159714	5	5	P1P2	0.4332665645662982	-0.3124700773338339	5	5	P1P2	0.00429332391550011	-0.5573742373443041	5	5	P1P2	0.02444756588367264	-0.4609246332048828	5	5
ANKAR	P1P2	0.37778993130003946	0.0880973048785939	5	5	P1P2	0.051762853285484044	0.23459690567902572	5	5	P1P2	0.013804188094762478	0.1403997681339622	5	5	P1P2	0.4885420041136038	0.14511063446507022	5	5	P1P2	0.11515836551170516	0.23819491830626152	5	5	P1P2	0.04265538141434921	0.1539928422688	5	5	P1P2	0.7703940294260776	-0.18326491806712586	5	5	P1P2	0.09734564801671222	-0.8433182711671995	5	5	P1P2	0.0494335622901109	-0.37023498163932606	5	5	P1P2	0.5107655163393751	-0.16417023244160225	5.0	5.0	P1P2	0.09999337193178774	-0.5767977841994524	5.0	5.0	P1P2	0.034701548651144956	-0.2922324516915295	5.0	5.0	P1P2	0.8184722279392039	0.1407785597923629	5	5	P1P2	0.956856382047202	-0.12488174118457973	5	5	P1P2	0.9138388167954101	0.007948409303891601	5	5	P1P2	0.8248482511555305	-0.15424878806214284	5	5	P1P2	0.5711226335642376	-0.09970783998984915	5	5	P1P2	0.8414790704206178	-0.08729968221464553	5	5
ANKEF1	P1P2	0.5135725621229497	0.1029642365926382	5	5	P1P2	0.5834406503766111	-0.17378967273855814	5	5	P1P2	0.9359758766674757	0.009618486764924652	5	5	P1P2	0.7411498268876162	-0.028819805263164286	5	5	P1P2	0.37205450575196797	-0.16202264486778914	5	5	P1P2	0.9359758766674757	-0.12713325593119654	5	5	P1P2	0.3163387659123742	-0.11959109236773251	5	5	P1P2	0.8417169719595277	-0.07965482710508875	5	5	P1P2	0.453776639658211	-0.11031615775897456	5	5	P1P2	0.9596032074171882	-0.030464565895625597	5.0	5.0	P1P2	0.6015499794012762	0.1474875096750331	5.0	5.0	P1P2	0.7042128154864571	0.027901865902399958	5.0	5.0	P1P2	0.8665562088547083	-0.0033462458419276733	5	5	P1P2	0.23173043732657383	-0.20351418570095925	5	5	P1P2	0.8626887721816455	-0.10701039776174497	5	5	P1P2	0.6580353885815358	0.09351404715977558	5	5	P1P2	0.8833508779802861	-0.1765625202401185	5	5	P1P2	0.6374150719192868	-0.053411518671862925	5	5
ANKHD1	P1P2	0.06466619052020614	-0.17988169767586895	5	5	P1P2	0.5868214729011142	-0.04935174022895788	5	5	P1P2	0.07488554144510152	-0.10540096028636727	5	5	P1P2	0.06880627174057174	-0.1953899610648838	5	5	P1P2	0.27061386876702154	-0.09473818342240688	5	5	P1P2	0.03660126332871253	-0.12265081611628743	5	5	P1P2	0.22923573887601767	0.21631654841648287	5	5	P1P2	0.6252822139359576	-0.10619270049911107	5	5	P1P2	0.797732652565738	0.024091706469221836	5	5	P1P2	0.24569599886079663	0.17757705538769922	5.0	5.0	P1P2	0.8800073272764702	-0.05163780373338637	5.0	5.0	P1P2	0.46495419395084625	0.12957927706123706	5.0	5.0	P1P2	0.7723158054162953	-0.0044538095325068845	5	5	P1P2	0.37205450575196797	-0.07929246482798767	5	5	P1P2	0.5088290225275698	-0.14425432518366085	5	5	P1P2	0.7343479333550151	-0.09126392296703585	5	5	P1P2	0.4279930714902075	-0.16592656700443162	5	5	P1P2	0.3944097289000198	-0.15709438007330093	5	5
ANKHD1-EIF4EBP3	P1P2	0.06466619052020614	-0.17988169767586895	5	5	P1P2	0.5868214729011142	-0.04935174022895788	5	5	P1P2	0.07488554144510152	-0.10540096028636727	5	5	P1P2	0.06880627174057174	-0.1953899610648838	5	5	P1P2	0.27061386876702154	-0.09473818342240688	5	5	P1P2	0.03660126332871253	-0.12265081611628743	5	5	P1P2	0.22923573887601767	0.21631654841648287	5	5	P1P2	0.6252822139359576	-0.10619270049911107	5	5	P1P2	0.797732652565738	0.024091706469221836	5	5	P1P2	0.24569599886079663	0.17757705538769922	5.0	5.0	P1P2	0.8800073272764702	-0.05163780373338637	5.0	5.0	P1P2	0.46495419395084625	0.12957927706123706	5.0	5.0	P1P2	0.7723158054162953	-0.0044538095325068845	5	5	P1P2	0.37205450575196797	-0.07929246482798767	5	5	P1P2	0.5088290225275698	-0.14425432518366085	5	5	P1P2	0.7343479333550151	-0.09126392296703585	5	5	P1P2	0.4279930714902075	-0.16592656700443162	5	5	P1P2	0.3944097289000198	-0.15709438007330093	5	5
ANKRA2	P1P2	0.30477874463450083	0.060947673736444496	5	5	P1P2	0.7962531637180255	-0.02866496740485926	5	5	P1P2	0.67113247467482	0.04372878097443104	5	5	P1P2	0.47323833459342257	0.09986325207608908	5	5	P1P2	0.7704348832252259	0.007389820535724359	5	5	P1P2	0.6044319030799594	0.05482301877089873	5	5	P1P2	0.1530268668025365	-0.3124176294980572	5	5	P1P2	0.4532581817301934	-0.23775140280632368	5	5	P1P2	0.15034787406997974	-0.30387171918714034	5	5	P1P2	0.20511537598196594	-0.3548734937473845	5.0	5.0	P1P2	0.6370317988345091	-0.16946267195271672	5.0	5.0	P1P2	0.24519342655244958	-0.2621680828500506	5.0	5.0	P1P2	0.4488196209484212	-0.15798536154136458	5	5	P1P2	0.49733108434580986	-0.17376338018781315	5	5	P1P2	0.25833349728250476	-0.13961739564237027	5	5	P1P2	0.6356603156352663	-0.1326032064283444	5	5	P1P2	0.6777189858473944	-0.09449977185547258	5	5	P1P2	0.4591961913733994	-0.10036165735570098	5	5
ANKRD1	P1P2	0.808295684736776	-0.18729692158492764	5	5	P1P2	0.8466108744248793	0.021869298759089214	5	5	P1P2	0.6789192028693856	-0.08271381141291922	5	5	P1P2	0.9829970256669113	-0.30441381265242323	5	5	P1P2	0.300166883450098	0.08650625309290695	5	5	P1P2	0.8911204561026369	-0.0577158470941658	5	5	P1P2	0.6825198948499217	-0.07302759635344057	4	4	P1P2	0.5513002915686522	-0.20618621566659756	5	5	P1P2	0.9952358512834547	-0.03234323667414434	4	4	P1P2	0.3151784514968007	-0.29639926657065563	4.0	4.0	P1P2	0.19076500916337613	-0.25695524348419135	5.0	5.0	P1P2	0.1518693698547058	-0.2447088818429378	4.0	4.0	P1P2	0.4717226084938876	-0.3706410647127991	5	5	P1P2	0.552332854643836	-0.08732318369683789	5	5	P1P2	0.6837281915220582	-0.32510920241462965	5	5	P1P2	0.19870203154000632	-0.6170409231394566	5	5	P1P2	0.4119312844044468	-0.19451808567373044	5	5	P1P2	0.21309720216346284	-0.5109457707177621	5	5
ANKRD10	P1P2	0.024188611544689608	-0.26106858923939147	5	5	P1P2	0.25558166995342824	-0.12402060217297589	5	5	P1P2	0.007817273067775316	-0.15893082526404692	5	5	P1P2	0.02694480728775811	-0.24058475282265826	5	5	P1P2	0.07718968671272763	-0.16932922404676945	5	5	P1P2	0.007591951587053053	-0.18225822682305148	5	5	P1P2	0.39799795240107494	0.19272271306412894	5	5	P1P2	0.6247015366669628	-0.1998607424826656	5	5	P1P2	0.9384538300466565	-0.007235375790093428	5	5	P1P2	0.4718844424906672	0.17557624057461305	5.0	5.0	P1P2	0.7104789396439133	0.03361445356215948	5.0	5.0	P1P2	0.419253041823594	0.1526749284141223	5.0	5.0	P1P2	0.28218663191023863	-0.3257101524035715	5	5	P1P2	0.09710926018465435	-0.19746698659118192	5	5	P1P2	0.10778870038968773	-0.3329954727594478	5	5	P1P2	0.4424632993644232	-0.2684055256809397	5	5	P1P2	0.36593861787894355	-0.3439294057539474	5	5	P1P2	0.19472278316331426	-0.12031820009219868	5	5
ANKRD11	P1P2	0.00612506285093095	-0.23799596312752833	5	5	P1P2	0.10372331588864911	-0.1705900934720104	5	5	P1P2	0.004981558733541253	-0.1907680342519015	5	5	P1P2	0.0028791295275259164	-0.23519348103836277	5	5	P1P2	0.3016989732602281	-0.08358622082233132	5	5	P1P2	0.00623286883567155	-0.17081433189385123	5	5	P1P2	0.26860756947701137	-0.29413622007250556	5	5	P1P2	0.039190927448659305	0.5416445808266307	5	5	P1P2	0.3830194039289293	0.24766894692321414	5	5	P1P2	0.1569629743112794	-0.24949297608434262	5.0	5.0	P1P2	0.14769245152452712	0.41266177162855594	5.0	5.0	P1P2	0.7128376362841449	0.0361107912147812	5.0	5.0	P1P2	0.006217364116048521	-0.8967029171587667	5	5	P1P2	0.49060246108786876	0.26362733574119457	5	5	P1P2	0.03300784917910397	-0.47732911353861374	5	5	P1P2	0.012650244745522315	-1.099830467020471	5	5	P1P2	0.35474811698485054	0.22390213898796654	5	5	P1P2	0.03809876992853162	-0.4379641640162523	5	5
ANKRD16	P1P2	0.9190421697322595	-0.06700481053052527	5	5	P1P2	0.28365648022186163	-0.1741866660752103	5	5	P1P2	0.20624918221136612	-0.06970328066519667	5	5	P1P2	0.7886720887886436	-0.03999861611775563	5	5	P1P2	0.7461094302612532	-0.09125961931012848	5	5	P1P2	0.5583785846089638	-0.04528290043625424	5	5	P1P2	0.980677919282876	-0.7717210904866336	5	5	P1P2	0.7901414140760983	0.357837289306103	5	5	P1P2	0.782550664359092	-0.4018960772855393	5	5	P1P2	0.826909983924743	-0.5436761626327214	5.0	5.0	P1P2	0.5307510382280558	0.2783421058019584	4.0	4.0	P1P2	0.34562243526571945	0.16431639173939758	4.0	4.0	P1P2	0.8995492889998451	-0.7920937926434822	5	5	P1P2	0.7201935118024414	-0.35366018248196457	5	5	P1P2	0.869136281913907	-0.49616133917278926	5	5	P1P2	0.9901900963374505	-0.4730753768444844	5	5	P1P2	0.9209943333811837	-0.1922144740748274	5	5	P1P2	0.6610029790830686	-0.3015155079211885	5	5
ANKRD17	P1P2	0.006358165136141887	-0.3904173867933995	5	5	P1P2	0.1333984590069888	-0.25027683636367337	5	5	P1P2	0.010771530949315314	-0.3082576703171056	5	5	P1P2	0.02965926676137998	-0.33438493250390167	5	5	P1P2	0.19219575375603115	-0.24193005939005677	5	5	P1P2	0.027343507222264425	-0.2757830205485977	5	5	P1P2	0.8064072757981618	0.1212521920462457	5	5	P1P2	0.4444166870989852	0.20694355886572202	5	5	P1P2	0.4468759840162052	0.11879110223806973	5	5	P1P2	0.8876742343859304	0.2631036011117688	5.0	5.0	P1P2	0.24678881063643443	0.5449381155515335	5.0	5.0	P1P2	0.23590375131611974	0.15905419543222338	5.0	5.0	P1P2	0.043415383066277895	-1.0050906994628863	5	5	P1P2	0.2444460306843912	-0.23515020928269403	5	5	P1P2	0.038327829313788996	-0.5962428542679873	5	5	P1P2	0.21039824777182203	-0.3921611133447711	5	5	P1P2	0.7454888995683782	0.17864839664090537	5	5	P1P2	0.24245853140912443	-0.20631810752737242	5	5
ANKRD22	P1P2	0.10424656888923883	-0.25106855287218016	5	5	P1P2	0.9954219547358077	0.02809251859813221	5	5	P1P2	0.17965558585975383	-0.13049154286194375	5	5	P1P2	0.21249528498110026	-0.19201327326659864	5	5	P1P2	0.8865868826544022	0.024657891650000544	5	5	P1P2	0.2552391293537528	-0.08591467559132467	5	5	P1P2	0.33123285280138426	0.1686789800154849	5	5	P1P2	0.03758069466906522	0.6169058147259278	5	5	P1P2	0.015595097539106881	0.351847026910786	5	5	P1P2	0.4376044238801432	0.21845642969930965	5.0	5.0	P1P2	0.21717429534892185	0.39260030304990917	5.0	5.0	P1P2	0.0912742533056263	0.22714083915087957	5.0	5.0	P1P2	0.3703006768401931	-0.2669790544026612	5	5	P1P2	0.03403197710995788	0.4215452971050391	5	5	P1P2	0.4742503057078047	0.05795353273482775	5	5	P1P2	0.5627955883285822	-0.23440757321634517	5	5	P1P2	0.2604108011387384	0.5463039466542222	5	5	P1P2	0.6615971390456398	0.11068320348077015	5	5
ANKRD42	P1P2	0.3813463510885081	-0.05473091748343691	5	5	P1P2	0.6669541343986046	0.006792139796398533	5	5	P1P2	0.7073529947218009	-0.019290652584315282	5	5	P1P2	0.3817923436848627	-0.12648140484244963	5	5	P1P2	0.9086391542766993	-0.018841108977729653	5	5	P1P2	0.3305730750227337	-0.05759035730562211	5	5	P1P2	0.09357021685140889	0.36018552889213057	5	5	P1P2	0.20733578671690756	-0.43936562269610047	5	5	P1P2	0.9803400755193878	-0.010852306812453411	5	5	P1P2	0.12202906547142708	0.5050836595707212	5.0	5.0	P1P2	0.44691151966624076	-0.2226117839974331	5.0	5.0	P1P2	0.368760131019502	0.04546268317060107	5.0	5.0	P1P2	0.21249528518365857	0.22121717046170944	5	5	P1P2	0.30362139369188446	-0.20476083708180523	5	5	P1P2	0.65329844806469	0.05870247630139669	5	5	P1P2	0.40173159647686674	0.14984223237458058	5	5	P1P2	0.3534709540389007	-0.3604636196650309	5	5	P1P2	0.8620445166408941	0.03387713631311256	5	5
