	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_10	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_20	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30	gamma_30
	Rep1	Rep1	Rep1	Rep1	Rep1	Rep2	Rep2	Rep2	Rep2	Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	Rep1	Rep1	Rep1	Rep1	Rep1	Rep2	Rep2	Rep2	Rep2	Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	Rep1	Rep1	Rep1	Rep1	Rep1	Rep2	Rep2	Rep2	Rep2	Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2
	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	mageck_lfc	mwp_mageck_pvalue	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	mageck_lfc	mwp_mageck_pvalue	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	mageck_lfc	mwp_mageck_pvalue	sgRNA count_MW	sgRNA count_avg
gene																																																			
pseudo_974	pseudo_transcript_0	0.819733250983358	-0.0873613481058065	10.0	10.0	pseudo_transcript_0	0.5876570325129755	0.0579084429089084	10.0	10.0	pseudo_transcript_0	0.2890498891052793	-0.01364150020900932	-0.06359333333333334	0.7294744210779628	10.0	10.0	pseudo_transcript_0	0.6486395245174486	-0.0552225047311373	10.0	10.0	pseudo_transcript_0	0.594752288885958	0.07198956405903031	10.0	10.0	pseudo_transcript_0	0.720867050697823	-0.031042729659261567	-0.45297666666666664	0.7294744210779628	10.0	10.0	pseudo_transcript_0	0.6118950019924974	0.02313678538019656	10.0	10.0	pseudo_transcript_0	0.3682396237366765	0.03694490075815698	10.0	10.0	pseudo_transcript_0	0.340651812265933	0.024087625336842406	0.16839666666666667	0.7294744210779628	10.0	10.0
pseudo_975	pseudo_transcript_0	0.7936337017833375	0.03806290627581718	10.0	10.0	pseudo_transcript_0	0.5856370328154572	0.1868447992029673	10.0	10.0	pseudo_transcript_0	0.9841729428099127	0.11604065051682423	0.54062	0.49693226619382025	10.0	10.0	pseudo_transcript_0	0.313981401677322	-0.10093597042206497	9.0	9.0	pseudo_transcript_0	0.4608733937738303	0.1560970775531596	10.0	10.0	pseudo_transcript_0	0.5972162287803506	-0.05079950389954289	0.059126666666666626	0.49693226619382025	9.0	9.0	pseudo_transcript_0	0.03783538776602469	-0.11465489228434463	9.0	9.0	pseudo_transcript_0	0.8121642342285323	0.013316888165949878	10.0	10.0	pseudo_transcript_0	0.08594149571705703	-0.10037235090386099	0.8415533333333333	0.49693226619382025	9.0	9.0
pseudo_976	pseudo_transcript_0	0.7419596608809236	-0.060986278396426195	9.0	9.0	pseudo_transcript_0	0.7351714207645083	-0.0384405176305534	10.0	10.0	pseudo_transcript_0	0.6057569472946105	-0.029502838768086587	0.15681000000000003	0.8374355153175244	9.0	9.0	pseudo_transcript_0	0.9771549158690007	-0.0004299090352374209	9.0	9.0	pseudo_transcript_0	0.7451453883694084	-0.02295561500048558	10.0	10.0	pseudo_transcript_0	0.5475385965383007	-0.11666324726990691	0.18525999999999998	0.8374355153175244	9.0	9.0	pseudo_transcript_0	0.5930694528720915	-0.13169886148725296	9.0	9.0	pseudo_transcript_0	0.10102556033149801	-0.10576861621348528	10.0	10.0	pseudo_transcript_0	0.09994223900155659	-0.09834443901585314	-0.11695333333333331	0.8374355153175244	9.0	9.0
pseudo_977	pseudo_transcript_0	0.02787720824521612	-0.07486199092292632	10.0	10.0	pseudo_transcript_0	0.6328884986192806	0.07820704017901847	10.0	10.0	pseudo_transcript_0	0.1255467017332639	-0.005277180141189585	-0.08992000000000001	0.12060866090570793	10.0	10.0	pseudo_transcript_0	0.05427917364170861	-0.21732223867518266	10.0	10.0	pseudo_transcript_0	0.05105506759540335	0.077661467105667	10.0	10.0	pseudo_transcript_0	0.5163163720486088	-0.017208847689076504	0.3150666666666667	0.120262223636302	10.0	10.0	pseudo_transcript_0	0.13211444694877816	-0.12277487461979553	10.0	10.0	pseudo_transcript_0	0.037403793962294596	0.13233061734000728	10.0	10.0	pseudo_transcript_0	0.6542648453521553	0.018704008020182367	0.8577333333333333	0.12095587878746317	10.0	10.0
pseudo_978	pseudo_transcript_0	0.5993133056600104	0.035002674048306405	10.0	10.0	pseudo_transcript_0	0.7809450046816728	-0.06659116034890825	10.0	10.0	pseudo_transcript_0	0.8802765650093739	0.05373909114653436	-0.0930366666666667	0.019760039531986132	10.0	10.0	pseudo_transcript_0	0.04292996750503552	-0.25187075745127685	10.0	10.0	pseudo_transcript_0	0.03737696626376093	-0.13220556161071648	10.0	10.0	pseudo_transcript_0	0.008264343048215229	-0.17755269653341166	-0.9571533333333333	0.01960759368497844	10.0	10.0	pseudo_transcript_0	0.15279267087533174	-0.21511438463873409	9.0	9.0	pseudo_transcript_0	0.14137546459970463	-0.09535631267515184	10.0	10.0	pseudo_transcript_0	0.03310233725631241	-0.12602685198627153	-0.3694233333333334	0.019913519330795694	9.0	9.0
pseudo_979	pseudo_transcript_0	0.9420818736013168	0.1314952380960205	9.0	9.0	pseudo_transcript_0	0.24222981661535914	-0.07144355819463077	9.0	9.0	pseudo_transcript_0	0.4265356168756572	0.06806261076655734	0.56777	0.21911900457946654	9.0	9.0	pseudo_transcript_0	0.7692735096742056	0.0844230408007866	9.0	9.0	pseudo_transcript_0	0.224625419350738	-0.1448705815906085	9.0	9.0	pseudo_transcript_0	0.49802187430827316	-0.04073112811753334	0.03343999999999999	0.2196632235463165	9.0	9.0	pseudo_transcript_0	0.9713312131213124	-0.015547699258087347	9.0	9.0	pseudo_transcript_0	0.8346426293453073	-0.03221816903743135	9.0	9.0	pseudo_transcript_0	0.9675058478290246	0.0003270360924512115	0.7901666666666668	0.21857575447438704	9.0	9.0
pseudo_98	pseudo_transcript_0	0.453488087890513	0.01587566847106711	10.0	10.0	pseudo_transcript_0	0.18732557983757114	-0.0875831685638953	10.0	10.0	pseudo_transcript_0	0.3152007365577363	-0.09911965839817967	0.40936333333333336	0.6672504220721465	10.0	10.0	pseudo_transcript_0	0.8435331065390854	0.04398828365069025	10.0	10.0	pseudo_transcript_0	0.6666822902323526	-0.10820076036970815	10.0	10.0	pseudo_transcript_0	0.9102562445138503	-0.05268684496406232	0.6241833333333333	0.6661959483082536	10.0	10.0	pseudo_transcript_0	0.5333387783966768	-0.14537870327231364	10.0	10.0	pseudo_transcript_0	0.7311640643142889	-0.10592303129587961	10.0	10.0	pseudo_transcript_0	0.4169258973178859	-0.07319717231654642	0.93885	0.6661959483082536	10.0	10.0
pseudo_980	pseudo_transcript_0	0.13824143360795677	-0.19750876592808073	10.0	10.0	pseudo_transcript_0	0.6571053758916525	-0.05705938381586619	10.0	10.0	pseudo_transcript_0	0.08253639195024987	-0.0930480990272955	0.10810666666666674	0.8476443998035503	10.0	10.0	pseudo_transcript_0	0.2508429814105769	-0.08023931903007402	10.0	10.0	pseudo_transcript_0	0.33534602738133024	0.0009553818578992198	10.0	10.0	pseudo_transcript_0	0.19099367619564067	-0.042177346871366435	1.1104233333333333	0.8476443998035503	10.0	10.0	pseudo_transcript_0	0.16265600573141448	-0.23030729565968203	10.0	10.0	pseudo_transcript_0	0.3325788028001919	-0.011684397068985811	10.0	10.0	pseudo_transcript_0	0.11972074736119438	-0.14086042454217604	1.0952499999999998	0.8465087830803766	10.0	10.0
pseudo_981	pseudo_transcript_0	0.8678922893082764	0.07642370533817401	10.0	10.0	pseudo_transcript_0	0.5866466297387757	-0.05293973412238445	10.0	10.0	pseudo_transcript_0	0.7403718316732337	0.038292511593569244	0.08531333333333335	0.8521900077293543	10.0	10.0	pseudo_transcript_0	0.5978050447609384	0.203499287771263	10.0	10.0	pseudo_transcript_0	0.5498407980185935	0.0534761283277706	10.0	10.0	pseudo_transcript_0	0.31531876268573733	0.11079590248793884	0.5123433333333334	0.8521900077293543	10.0	10.0	pseudo_transcript_0	0.4130953141074962	-0.06328452298119233	10.0	10.0	pseudo_transcript_0	0.4740853811655602	0.025033208701765425	10.0	10.0	pseudo_transcript_0	0.42809486616891634	0.08453947842120983	0.8995099999999999	0.8510531391984466	10.0	10.0
pseudo_982	pseudo_transcript_0	0.0015755809979356664	-0.2084352389519857	10.0	10.0	pseudo_transcript_0	0.12972818341891681	0.15805041288049052	10.0	10.0	pseudo_transcript_0	0.15597074341142358	-0.09401617245631007	0.007340000000000013	0.6630364903772508	10.0	10.0	pseudo_transcript_0	0.020776742411826095	-0.19828049566538733	10.0	10.0	pseudo_transcript_0	0.12104693335021573	0.21578381887793344	10.0	10.0	pseudo_transcript_0	0.6045272243251292	-0.021689446470937557	0.5711700000000001	0.6630364903772508	10.0	10.0	pseudo_transcript_0	0.0654623380339496	-0.2553370973009541	10.0	10.0	pseudo_transcript_0	0.12075401449588143	0.1473153776256653	10.0	10.0	pseudo_transcript_0	0.33021861972545263	-0.04752504984563921	0.8591366666666667	0.6630364903772508	10.0	10.0
pseudo_983	pseudo_transcript_0	0.1080673784079287	0.14901011985316093	10.0	10.0	pseudo_transcript_0	0.9036377903612439	0.09253070324923353	10.0	10.0	pseudo_transcript_0	0.12847426850935703	0.17779288601687057	0.07701000000000001	0.4366135560561899	10.0	10.0	pseudo_transcript_0	0.3275597506492295	0.17517499296393121	9.0	9.0	pseudo_transcript_0	0.7551622638805924	0.197261833119605	10.0	10.0	pseudo_transcript_0	0.9109041621342857	0.06514738599708216	0.16842333333333334	0.4366135560561899	9.0	9.0	pseudo_transcript_0	0.31202977297405265	0.10524408821311097	9.0	9.0	pseudo_transcript_0	0.9536520529858092	0.08531561448039222	10.0	10.0	pseudo_transcript_0	0.764743459859246	0.03814474665508473	0.77963	0.4366135560561899	9.0	9.0
pseudo_984	pseudo_transcript_0	0.1605471715687442	-0.12845467067557148	10.0	10.0	pseudo_transcript_0	0.19328503755855853	-0.17913983875045256	10.0	10.0	pseudo_transcript_0	0.02840227856393684	-0.13263558427290362	0.037176666666666656	0.5248907863638524	10.0	10.0	pseudo_transcript_0	0.14324511017324743	-0.1494352080788234	10.0	10.0	pseudo_transcript_0	0.3412685585442906	-0.0662784274168887	10.0	10.0	pseudo_transcript_0	0.0937389822112088	-0.11647967848676637	0.5806999999999999	0.5230021424983414	10.0	10.0	pseudo_transcript_0	0.2878339778449086	-0.10792708631629185	10.0	10.0	pseudo_transcript_0	0.2804587261684961	-0.04670769224340061	10.0	10.0	pseudo_transcript_0	0.22237069388201858	-0.09694593286312536	0.5793633333333333	0.48688328894914923	10.0	10.0
pseudo_985	pseudo_transcript_0	0.8991245592419244	-0.05485174771829685	10.0	10.0	pseudo_transcript_0	0.9865355096236812	0.05514018758983527	10.0	10.0	pseudo_transcript_0	0.8942050624640644	-0.017830321221902035	0.08823666666666669	0.5891110963736017	10.0	10.0	pseudo_transcript_0	0.6624190591864336	-0.033108535497890064	10.0	10.0	pseudo_transcript_0	0.4843927303692924	0.048947278203934415	10.0	10.0	pseudo_transcript_0	0.8210712495393134	-0.021656260660084362	0.08456999999999999	0.5891110963736017	10.0	10.0	pseudo_transcript_0	0.7327599271920486	0.04697166074552509	10.0	10.0	pseudo_transcript_0	0.15886817743927262	0.06665960223154972	10.0	10.0	pseudo_transcript_0	0.2542707280761237	0.10375267423126229	0.79228	0.5891110963736017	10.0	10.0
pseudo_986	pseudo_transcript_0	0.04763077772154324	0.164142481249754	10.0	10.0	pseudo_transcript_0	0.4689416532340239	0.004861937634688396	10.0	10.0	pseudo_transcript_0	0.05039772043522158	0.09246790707051211	0.4624633333333334	0.8910111115634465	10.0	10.0	pseudo_transcript_0	0.5557312602282907	0.1254172324870436	10.0	10.0	pseudo_transcript_0	0.38378130603343286	-0.028810199566347658	10.0	10.0	pseudo_transcript_0	0.26818049242470055	0.05870203942764222	0.3628366666666667	0.8910111115634465	10.0	10.0	pseudo_transcript_0	0.321305156988275	0.06550422250023037	10.0	10.0	pseudo_transcript_0	0.14458800628527924	0.10203585564067817	10.0	10.0	pseudo_transcript_0	0.12584474964360587	0.09799693335905967	1.1939766666666667	0.8910111115634465	10.0	10.0
pseudo_987	pseudo_transcript_0	0.6333434861192446	-0.0240270543055519	10.0	10.0	pseudo_transcript_0	0.012736625452336671	-0.34555801318756457	10.0	10.0	pseudo_transcript_0	0.19673424181792676	-0.22735125240170154	-0.17832666666666666	0.9393196938988405	10.0	10.0	pseudo_transcript_0	0.9514384659909417	-0.10739798085746016	10.0	10.0	pseudo_transcript_0	0.12605399955776725	-0.20055555028285452	10.0	10.0	pseudo_transcript_0	0.22669081442543826	-0.06791801242834002	0.5453899999999999	0.9393196938988405	10.0	10.0	pseudo_transcript_0	0.5207593754365638	-0.31412036721093384	10.0	10.0	pseudo_transcript_0	0.5240484101980372	-0.06188770570165995	9.0	9.0	pseudo_transcript_0	0.2888173734110173	-0.19509411653674946	0.7608866666666666	0.9393196938988405	9.0	9.0
pseudo_988	pseudo_transcript_0	0.6281348277585346	-0.041378112991957344	10.0	10.0	pseudo_transcript_0	0.07911545813013643	-0.35431322480924776	10.0	10.0	pseudo_transcript_0	0.3123770126963791	-0.16663411365133815	0.39498000000000005	0.5267829158908144	10.0	10.0	pseudo_transcript_0	0.9187646419313973	-0.1288001744308216	10.0	10.0	pseudo_transcript_0	0.5715881410213894	-0.04187972150326269	10.0	10.0	pseudo_transcript_0	0.9453770794099396	-0.10895587099676048	0.6973199999999999	0.5267829158908144	10.0	10.0	pseudo_transcript_0	0.5102359144671041	-0.24767828623907248	10.0	10.0	pseudo_transcript_0	0.21893136628412202	0.055871235804964635	10.0	10.0	pseudo_transcript_0	0.649982237579021	-0.08621063685374135	0.6988833333333333	0.527730284808754	10.0	10.0
pseudo_989	pseudo_transcript_0	0.8875361763462986	0.06978737302403733	10.0	10.0	pseudo_transcript_0	0.976000563080097	0.02981483911175482	10.0	10.0	pseudo_transcript_0	0.8261182156778444	-0.048369642673126746	-0.22866666666666666	0.49052470959821726	10.0	10.0	pseudo_transcript_0	0.8035633667140009	-0.20408877842481063	10.0	10.0	pseudo_transcript_0	0.5785925487709358	-0.09596092956986058	10.0	10.0	pseudo_transcript_0	0.6462592642864848	-0.10593356832023154	0.5151033333333334	0.49052470959821726	10.0	10.0	pseudo_transcript_0	0.19979756609570976	-0.2037867824209073	10.0	10.0	pseudo_transcript_0	0.3026663099411244	-0.12327985368196176	10.0	10.0	pseudo_transcript_0	0.09873616753741479	-0.14192972708457774	-0.02780333333333333	0.48961298402010467	10.0	10.0
pseudo_99	pseudo_transcript_0	0.8311453105720592	-0.11185740566938901	10.0	10.0	pseudo_transcript_0	0.03427325505574607	-0.08718563349268534	10.0	10.0	pseudo_transcript_0	0.15383911356146537	-0.12888029869600642	0.35184333333333334	0.9601024945595622	10.0	10.0	pseudo_transcript_0	0.7252419148337508	-0.14321965641255202	10.0	10.0	pseudo_transcript_0	0.42682223221559357	-0.13922073108932695	10.0	10.0	pseudo_transcript_0	0.7087706355987633	-0.09087148626285256	0.4887266666666666	0.9577916952502529	10.0	10.0	pseudo_transcript_0	0.6669491199267407	-0.14288119085583614	10.0	10.0	pseudo_transcript_0	0.856956757009683	-0.04580916843998049	10.0	10.0	pseudo_transcript_0	0.43069683509401324	-0.04774940092306704	0.12312666666666668	0.962413629125909	10.0	10.0
pseudo_990	pseudo_transcript_0	0.5602006632573382	0.006000566093779543	10.0	10.0	pseudo_transcript_0	0.32154704660542033	0.1953370309333078	10.0	10.0	pseudo_transcript_0	0.46385072399503224	0.05806802216314174	0.3226966666666667	0.7924158435012076	10.0	10.0	pseudo_transcript_0	0.3821807632208971	0.13845289233257066	10.0	10.0	pseudo_transcript_0	0.333142247228857	0.12635837746920645	10.0	10.0	pseudo_transcript_0	0.25258321764285074	0.15795339104124764	0.1301266666666667	0.7912985046258048	10.0	10.0	pseudo_transcript_0	0.1977271622393708	0.13913813281964976	10.0	10.0	pseudo_transcript_0	0.03594803231386888	0.0825210766519779	10.0	10.0	pseudo_transcript_0	0.03832354450957594	0.14015033877453753	-0.02804999999999998	0.7924158435012076	10.0	10.0
pseudo_991	pseudo_transcript_0	0.7421490113202649	0.09208817084694314	10.0	10.0	pseudo_transcript_0	0.4798198515540385	0.019807388916435947	10.0	10.0	pseudo_transcript_0	0.8215432022063631	0.033121315955989154	0.37251000000000006	0.3537841141567718	10.0	10.0	pseudo_transcript_0	0.2950774234371111	-0.14862219411810482	10.0	10.0	pseudo_transcript_0	0.5342848972153669	-0.2404925126299212	10.0	10.0	pseudo_transcript_0	0.11643582993062976	-0.11847079837922869	0.62768	0.3537841141567718	10.0	10.0	pseudo_transcript_0	0.5401753660804898	-0.09533967066084692	10.0	10.0	pseudo_transcript_0	0.5745601794439327	-0.2065978168750691	10.0	10.0	pseudo_transcript_0	0.36058129902353664	-0.1098499030397415	0.40983333333333327	0.3537841141567718	10.0	10.0
pseudo_992	pseudo_transcript_0	0.9014449001008401	-0.031279674665977975	10.0	10.0	pseudo_transcript_0	0.9385895138941057	-0.022990991678064666	10.0	10.0	pseudo_transcript_0	0.9724528646606864	-0.00923964399701598	0.21837666666666666	0.5931169620669574	10.0	10.0	pseudo_transcript_0	0.7296494425228917	-0.10699432429774824	10.0	10.0	pseudo_transcript_0	0.43454734582338417	0.07481775896695476	10.0	10.0	pseudo_transcript_0	0.9079203131980206	-0.02025654843733125	0.3841533333333332	0.5931169620669574	10.0	10.0	pseudo_transcript_0	0.3939198367968143	-0.20539244615401064	10.0	10.0	pseudo_transcript_0	0.1549881696893271	0.04881280473909064	10.0	10.0	pseudo_transcript_0	0.9012914225560812	-0.06456855680067171	0.87485	0.5931169620669574	10.0	10.0
pseudo_993	pseudo_transcript_0	0.04351307455749431	-0.22913447221213734	10.0	10.0	pseudo_transcript_0	0.421293103259585	0.05181645483300781	10.0	10.0	pseudo_transcript_0	0.24659424778173877	-0.1231724771143518	0.5636666666666666	0.47784398828619745	10.0	10.0	pseudo_transcript_0	0.5527821835785367	-0.14418722677980347	10.0	10.0	pseudo_transcript_0	0.23602088819292755	-0.046402789180671956	10.0	10.0	pseudo_transcript_0	0.16718201778081	-0.07470622054209623	0.07382333333333335	0.47784398828619745	10.0	10.0	pseudo_transcript_0	0.3374634614475547	0.04589471895448261	10.0	10.0	pseudo_transcript_0	0.8087420171117653	-0.02158076335686136	10.0	10.0	pseudo_transcript_0	0.8731335480734806	0.06381102572790757	0.9813633333333334	0.4769451330792598	10.0	10.0
pseudo_994	pseudo_transcript_0	0.04521695234072386	0.2419500333498369	10.0	10.0	pseudo_transcript_0	0.8469794743039907	0.024081826369967405	10.0	10.0	pseudo_transcript_0	0.07196466519556854	0.16564360013178367	0.10137999999999998	0.3636540643288303	10.0	10.0	pseudo_transcript_0	0.01549446064357184	0.19430808532734709	10.0	10.0	pseudo_transcript_0	0.4936089210190189	0.06428251631305883	10.0	10.0	pseudo_transcript_0	0.03294516483753839	0.1463086251973598	-0.22621666666666665	0.36288877766876726	10.0	10.0	pseudo_transcript_0	0.04923823451486726	0.14782318433852357	10.0	10.0	pseudo_transcript_0	0.03116963786917614	0.11971798922726869	10.0	10.0	pseudo_transcript_0	0.012292787835094344	0.13377058678289613	-0.5093233333333332	0.36442035969950204	10.0	10.0
pseudo_995	pseudo_transcript_0	0.9351745386090531	-0.01671412817778654	10.0	10.0	pseudo_transcript_0	0.07211386948496991	0.06292964395377607	10.0	10.0	pseudo_transcript_0	0.25202846542480417	0.030708463413614374	-0.01781000000000003	0.5507246709496358	10.0	10.0	pseudo_transcript_0	0.5488620529074131	0.0040888159654667855	10.0	10.0	pseudo_transcript_0	0.20985548116759734	0.09743853485798404	10.0	10.0	pseudo_transcript_0	0.21285168196107174	0.006771849816945387	0.6421600000000001	0.5507246709496358	10.0	10.0	pseudo_transcript_0	0.6864523130646507	-0.13170584283175915	10.0	10.0	pseudo_transcript_0	0.22281584398989318	0.012700046776519577	10.0	10.0	pseudo_transcript_0	0.5588831245775787	-0.04655027836180776	1.1534699999999998	0.5507246709496358	10.0	10.0
pseudo_996	pseudo_transcript_0	0.2594397674887863	-0.22150775045795132	10.0	10.0	pseudo_transcript_0	0.08774499256928578	0.032539836086680256	10.0	10.0	pseudo_transcript_0	0.6996961671744564	-0.019004578748981555	0.38362333333333326	0.37525424221488757	10.0	10.0	pseudo_transcript_0	0.28240597963779845	0.053074144833033604	10.0	10.0	pseudo_transcript_0	0.45909103555049047	0.0676831547745967	10.0	10.0	pseudo_transcript_0	0.09784980204931867	0.041640679512682105	0.5625233333333334	0.37447385678958434	10.0	10.0	pseudo_transcript_0	0.586163036269021	0.09074168405188847	10.0	10.0	pseudo_transcript_0	0.3505007333938366	0.05679567912714819	10.0	10.0	pseudo_transcript_0	0.20593936687742942	0.03790734617220499	0.8730466666666666	0.37603563160879405	10.0	10.0
pseudo_997	pseudo_transcript_0	0.801554058691809	-0.06085622876201178	10.0	10.0	pseudo_transcript_0	0.5400922329702719	0.011240666606058927	10.0	10.0	pseudo_transcript_0	0.7626734204278475	0.002579319063186092	0.27030333333333334	0.7338378836985047	10.0	10.0	pseudo_transcript_0	0.1883092912564719	0.05417860096288899	10.0	10.0	pseudo_transcript_0	0.41412650364231196	-0.11306767185916111	10.0	10.0	pseudo_transcript_0	0.9430316203881494	0.051788444223651975	0.8463833333333333	0.7338378836985047	10.0	10.0	pseudo_transcript_0	0.29324283802137796	0.042975099644628555	10.0	10.0	pseudo_transcript_0	0.9267266476140232	-0.017527344546936746	10.0	10.0	pseudo_transcript_0	0.7966266444276833	0.0657791535748327	0.3241999999999999	0.7338378836985047	10.0	10.0
pseudo_998	pseudo_transcript_0	0.6302160886713912	-0.0736397376804535	10.0	10.0	pseudo_transcript_0	0.564624316305207	-0.03600705193961425	10.0	10.0	pseudo_transcript_0	0.4313459707568372	-0.035383843576215435	0.14851666666666669	0.6778310252730229	10.0	10.0	pseudo_transcript_0	0.5478841684249554	0.008634350572751115	10.0	10.0	pseudo_transcript_0	0.49453567543125965	0.018293202557078	10.0	10.0	pseudo_transcript_0	0.34456287598543356	-0.030765340714675644	0.4995800000000001	0.6778310252730229	10.0	10.0	pseudo_transcript_0	0.3434664855184123	-0.12005084680641194	10.0	10.0	pseudo_transcript_0	0.7713525036563075	-0.01921212549940691	10.0	10.0	pseudo_transcript_0	0.47539400170316104	-0.08123211353195332	-0.06899000000000004	0.6767700578759626	10.0	10.0
pseudo_999	pseudo_transcript_0	0.261924448042814	-0.2408010008438121	10.0	10.0	pseudo_transcript_0	0.20041236742037338	-0.22424042916808876	10.0	10.0	pseudo_transcript_0	0.03162879707051116	-0.15928614792188686	-0.12857	0.2934771471728562	10.0	10.0	pseudo_transcript_0	0.17209861701387952	-0.21357764964985318	10.0	10.0	pseudo_transcript_0	0.13272696403074533	-0.06306525941833804	10.0	10.0	pseudo_transcript_0	0.03795983285055621	-0.14406805923050484	-0.10853666666666667	0.2934771471728562	10.0	10.0	pseudo_transcript_0	0.1461752365994494	-0.2737505657707272	9.0	9.0	pseudo_transcript_0	0.30383955641621263	-0.12134985611751298	9.0	9.0	pseudo_transcript_0	0.09643892081622772	-0.17609673395778422	0.49378999999999995	0.29414394543491695	9.0	9.0
